                                                                                                                 ad_url          transaction_type     price
               https://www.halooglasi.com/nekretnine/prodaja-stanova/dedinje-ultra-lux-nov-id-15879/5425636602676?kid=1          prodaja             970000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-riviera-zlatni-korak-iznad-reke-id53761/5425642347613?kid=1          prodaja             958888.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/bezanijska-kosa-2-luksuzna-kuca-plac-16a-id17/5425641814702?kid=1          prodaja             950000.0
    https://www.halooglasi.com/nekretnine/prodaja-kuca/izuzetna-ponuda-luksuzna-kuca-na-bezanijskoj/5425636984784?kid=1          prodaja             950000.0
    https://www.halooglasi.com/nekretnine/prodaja-kuca/izuzetna-ponuda-luksuzna-kuca-na-bezanijskoj/5425641383531?kid=1          prodaja             950000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/luks-stan-na-dedinju-tri-parking-mesta-4-0-23/5425643128148?kid=1          prodaja             950000.0
        https://www.halooglasi.com/nekretnine/prodaja-stanova/odlican-stan-u-novogradnji-na-dedinju/5425642967624?kid=1          prodaja             950000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-riviera-ekskluzivna-lokacija-pogled-na-rek/5425642513848?kid=1          prodaja             946888.0
       https://www.halooglasi.com/nekretnine/prodaja-kuca/banjica-luksuzna-kuca-sa-bazenom-id-16937/5425637172125?kid=1          prodaja             940000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-perla---premium-river-view-apartment---158/5425642380493?kid=1          prodaja             936888.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-svetog-save---bulevar-oslobodjenj/5425642424761?kid=1          prodaja             909000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-svetog-save---bulevar-oslobodjenja-najle/5425642656220?kid=1          prodaja             908000.0
              https://www.halooglasi.com/nekretnine/prodaja-stanova/gospodar-jovanova-extralux-stan/5425642991051?kid=1          prodaja             905640.0
                 https://www.halooglasi.com/nekretnine/prodaja-stanova/dedinje-380m2-iii-cggas-uknj/5425634927615?kid=1          prodaja             900000.0
                   https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-ul-patrijarha-varnave/5425642678656?kid=1          prodaja             900000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/ekskluzivan-3-0-stan-od-150m2-pogled-na-hram/5425643040440?kid=1          prodaja             900000.0
      https://www.halooglasi.com/nekretnine/prodaja-stanova/na-izuzetnoj-lokaciji-lux-stan-id121611/5425642751370?kid=1          prodaja             900000.0
          https://www.halooglasi.com/nekretnine/prodaja-stanova/novo-patrijarha-varnave-hram-vracar/5425643220267?kid=1          prodaja             900000.0
                             https://www.halooglasi.com/nekretnine/prodaja-kuca/kuca-sa-pet-stanova/5425642820866?kid=1          prodaja             900000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-najprestiznija-lokacija-extra-lux/5425643177340?kid=1          prodaja             900000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-svetog-save---patrijarha-varnave/5425642911536?kid=1          prodaja             900000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/centar-kneza-milosa-residence-kneza-milosa/5425642417963?kid=1          prodaja             890000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/jedinstven-dupleks-na-atraktivnoj-lokaciji-id/5425643156701?kid=1          prodaja             890000.0
        https://www.halooglasi.com/nekretnine/prodaja-stanova/k-milosa-residence-izuzetan-penthouse/5425641479958?kid=1          prodaja             890000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/duplex-sa-pogledom-na-grad-kneza-milosa-231-m/5425642988779?kid=1          prodaja             890000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/savski-venac-centar-kneza-milosa-3-0-231m2/5425643217307?kid=1          prodaja             890000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/kneza-milosa-residence-lux-nekretnina-id6988/5425642991642?kid=1          prodaja             890000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/modernan-stil-zivota-po-najvisim-standardima/5425642878217?kid=1          prodaja             890000.0
         https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi---hercegovacka-222m2/5425642295305?kid=1          prodaja             888000.0
      https://www.halooglasi.com/nekretnine/prodaja-stanova/luks-petosoban-penthaus-kod-hrama-195m2/5425642733095?kid=1          prodaja             883000.0
    https://www.halooglasi.com/nekretnine/prodaja-kuca/krnjaca-igora-vasiljeva-4x210m2-id-779-id779/5425642677722?kid=1          prodaja             880000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-svetog-save---bulevar-oslobodjenj/5425642425233?kid=1          prodaja             877500.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/novi-sad-dunavska-ulica---uknjizen-petosoban/5425642078396?kid=1          prodaja             875500.0
                                   https://www.halooglasi.com/nekretnine/prodaja-kuca/novo-u-ponudi/5425643112109?kid=1          prodaja             875000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-svetog-save---bulevar-oslobodjenja-najle/5425642656222?kid=1          prodaja             866000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-3-0-novogradnja-143m2-2-terase-pogled/5425642471042?kid=1          prodaja             858000.0
                       https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-kula-88-06m2-id5913/5425642597475?kid=1          prodaja             856888.0
            https://www.halooglasi.com/nekretnine/prodaja-stanova/pregrevica-lux-novogradnja-id6892/5425642963714?kid=1          prodaja             852000.0
           https://www.halooglasi.com/nekretnine/prodaja-kuca/ledine-luksuzna-vila-600m2-plac-8-ari/5425642350354?kid=1          prodaja             850000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/retko-u-ponudinovi-mekator-163m2-lux-novograd/5425642354337?kid=1          prodaja             850000.0
     https://www.halooglasi.com/nekretnine/prodaja-kuca/nezavrsena-kuca-350m2-na-23a-savrsen-pogled/5425642165695?kid=1          prodaja             850000.0
                            https://www.halooglasi.com/nekretnine/prodaja-kuca/jajinci-torlacki-vis/5425642653635?kid=1          prodaja             850000.0
         https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi---hercegovacka-212m2/5425642295306?kid=1          prodaja             848000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-kings-park-luksuzan-penthaus-retko-u-ponud/5425642902152?kid=1          prodaja             837888.0
            https://www.halooglasi.com/nekretnine/prodaja-stanova/hadzi-melentijeva-271m2-penthouse/5425635325338?kid=1          prodaja             825000.0
                 https://www.halooglasi.com/nekretnine/prodaja-kuca/luksuzna-kuca-na-tatarskom-brdu/5425642719223?kid=1          prodaja             824000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/jedinstvena-ponuda-kuca-i-biznis-na-obali-dun/5425642730690?kid=1          prodaja             824000.0
                   https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-riviera-155-73m2-id6640/5425642881104?kid=1          prodaja             811888.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/a-blok-lux-novogradnja-teras-33m2-id-19365/5425642626624?kid=1          prodaja             810000.0
                                   https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-quartet/5425642293034?kid=1          prodaja             801000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/4-0-savski-venac-bw-arcadia-luksuzan-stan-sa/5425643078322?kid=1          prodaja             800000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-lux-penthouse-bez-provizije-4-0s-160m2/5425637156604?kid=1          prodaja             800000.0
           https://www.halooglasi.com/nekretnine/prodaja-kuca/surcin-543m2-30-ari-eg-uk-lux-id82299/5425642625410?kid=1          prodaja             800000.0
             https://www.halooglasi.com/nekretnine/prodaja-kuca/beograd-filmski-grad-kuca-3-0-520m2/5425635493486?kid=1          prodaja             800000.0
                        https://www.halooglasi.com/nekretnine/prodaja-stanova/lux-stan-u-beogradu-na-vodi/5425643173047          prodaja             800000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/prodajemo-petosoban-stan-diplomatsko-naselje/5425636825214?kid=1          prodaja             800000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/crveni-krst-lux-penthouse-159m2terasa-na-krov/5425641479762?kid=1          prodaja             800000.0
  https://www.halooglasi.com/nekretnine/prodaja-stanova/beli-dvor-miloja-djaka-odlican-id-753-id753/5425642465263?kid=1          prodaja             800000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/penthouse-na-dedinju-majora-jagodica-337m2/5425641996394?kid=1          prodaja             800000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/savski-venac-dedinje---diane-budisavljevic-36/5425636127740?kid=1          prodaja             800000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/west-tower-deluxe-stan-za-preporuku-id-19429/5425641735910?kid=1          prodaja             799000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-novogradnja-duplex-182t-mog-garz/5425643038650?kid=1          prodaja             797000.0
  https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-svetog-save---mome-kapora-182m2/5425642910056?kid=1          prodaja             797000.0
 https://www.halooglasi.com/nekretnine/prodaja-stanova/luks-petosoban-stan-u-srcu-vracara-kod-hrama/5425642709794?kid=1          prodaja             796500.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/vracar-hram-svetog-save---bulevar-oslobodjenj/5425642424861?kid=1          prodaja             796500.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/kula-pogled-na-ceo-grad-specijalna-ponuda-id2/5425642572410?kid=1          prodaja             793888.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-bez-provizije-za-kupce-id-105/5425633787691?kid=1          prodaja             787888.0
                 https://www.halooglasi.com/nekretnine/prodaja-stanova/bw-kula-bez-provizije-id1162/5425637119564?kid=1          prodaja             787888.0
         https://www.halooglasi.com/nekretnine/prodaja-stanova/luksuzan-cetvorosoban-stan-kod-hrama/5425642271263?kid=1          prodaja             780000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---st-regis-bez-provizije-za-kupce-id-10520/5425635168710?kid=1          prodaja             779888.0
                             https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-svetog-save/5425642794497?kid=1          prodaja             778800.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/hram-svetog-save---bulevar-oslobodjenja-najle/5425642656221?kid=1          prodaja             777000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi-quartet-3-bulevar-vudroa-vils/5425637161657?kid=1          prodaja             774336.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/lux-kuca-ledine-vasilija-kandinskog-477m2-id1/5425642379119?kid=1          prodaja             770000.0
   https://www.halooglasi.com/nekretnine/prodaja-kuca/uknjizena-kuca-na-ledinama-za-prodaju-id59939/5425643175703?kid=1          prodaja             770000.0
     https://www.halooglasi.com/nekretnine/prodaja-kuca/krnjaca-stambena-zgrada-533m2-priptk-ta-id8/5425642369200?kid=1          prodaja             770000.0
   https://www.halooglasi.com/nekretnine/prodaja-stanova/bw---sensa-bez-provizije-za-kupce-id-17643/5425641652450?kid=1          prodaja             765888.0
     https://www.halooglasi.com/nekretnine/prodaja-stanova/beograd-na-vodi---bulevar-vudroa-vilsona/5425642646691?kid=1          prodaja             750000.0
    https://www.halooglasi.com/nekretnine/prodaja-kuca/kuca-sa-bazenom---visnjicka-banja---639m2-5a/5425642855242?kid=1          prodaja             750000.0
https://www.halooglasi.com/nekretnine/prodaja-stanova/retko-u-ponudi-4-0-stan-sa-pogledom-ka-reci-i/5425642347598?kid=1          prodaja             750000.0
      https://www.halooglasi.com/nekretnine/prodaja-stanova/west-65-tower-109m2-xxvii-namesten-uknj/5425643141017?kid=1          prodaja             749000.0
